Country,Headquarters,Industry,CEO,Website,Company Type,Ticker,Revenues ($M),Profits ($M),Market Value ($M),Employees,Assets ($M),Total Stockholder Equity ($M),Profit as % of Revenues,Profits as % of Assets,Profits as % of Stockholder Equity,Earnings Per Share ($),EPS % Change (from 2018),EPS % Change (5 year annual rate),EPS % Change (10 year annual rate),Total Return to Investors (2019),Total Return to Investors (5 year annualized),Total Return to Investors (10 year annualized),Revenues ($M)_cat,Profits ($M)_cat,Market Value ($M)_cat,Employees_cat,Assets ($M)_cat,Total Stockholder Equity ($M)_cat,Earnings Per Share ($)_cat,Revenues ($M)_cat_1,Revenues ($M)_cat_2,Revenues ($M)_cat_3,Revenues ($M)_cat_4,Revenues ($M)_cat_5,Profits ($M)_cat_1,Profits ($M)_cat_2,Profits ($M)_cat_3,Profits ($M)_cat_4,Profits ($M)_cat_5,Market Value ($M)_cat_1,Market Value ($M)_cat_2,Market Value ($M)_cat_3,Market Value ($M)_cat_4,Market Value ($M)_cat_5,Employees_cat_1,Employees_cat_2,Employees_cat_3,Employees_cat_4,Employees_cat_5,Assets ($M)_cat_1,Assets ($M)_cat_2,Assets ($M)_cat_3,Assets ($M)_cat_4,Assets ($M)_cat_5,Total Stockholder Equity ($M)_cat_1,Total Stockholder Equity ($M)_cat_2,Total Stockholder Equity ($M)_cat_3,Total Stockholder Equity ($M)_cat_4,Total Stockholder Equity ($M)_cat_5,Earnings Per Share ($)_cat_1,Earnings Per Share ($)_cat_2,Earnings Per Share ($)_cat_3,Earnings Per Share ($)_cat_4,Earnings Per Share ($)_cat_5
U.S.,Broomfield Colo.,Hotels Casinos Resorts,Robert A. Katz,https://www.vailresorts.com,Public,MTN,2271.6,301.2,5947.7,23000,4426.1,1500.6,13.3,6.8,20.1,7.32,-19.8,56.9,18.6,17.2,24.3,22.4,1,3,4,5,2,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
U.S.,Tempe Ariz.,Semiconductors and Other Electronic Components,Jeffrey W. Benck,https://www.bench.com,Public,BHE,2268.1,23.4,727.9,10600,1759.9,1014.8,1.0,1.3,2.3,0.6,22.4,-16.7,-3.2,65.9,7.0,6.6,1,1,1,3,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Muscatine Iowa,Home Equipment Furnishings,Jeffrey D. Lorenger,https://www.hnicorp.com,Public,HNI,2246.9,110.5,1075.8,8450,1452.5,584.0,4.9,7.6,18.9,2.54,20.4,13.5,0.0,9.4,-3.4,6.2,1,2,2,3,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,West Palm Beach Fla.,Securities,Jay C. Horgen,https://www.amg.com,Public,AMG,2239.6,15.7,2830.9,4000,7653.5,2937.5,0.7,0.2,0.5,0.31,-93.1,-47.4,-13.9,-11.8,-16.3,2.6,1,1,3,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
U.S.,Oklahoma City Okla.,Utilities: Gas and Electric,Sean R. Trauschke,https://www.ogeenergy.com,Public,OGE,2231.6,433.6,6151.5,2425,11024.3,4139.5,19.4,3.9,10.5,2.16,1.9,1.8,5.0,17.5,8.5,12.8,1,4,4,1,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
U.S.,Richmond Va.,Tobacco,George C. Freeman III,https://www.universalcorp.com,Public,UVV,2227.2,104.1,1090.7,28000,2133.2,1337.1,4.7,4.9,7.8,4.11,-0.7,-4.8,-0.5,11.2,9.9,6.6,1,2,2,5,1,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
U.S.,Tulsa Okla.,Commercial Banks,Steven G Bradshaw,https://www.bokf.com,Public,BOKF,2226.3,500.8,2996.1,5107,42172.0,4855.8,22.5,1.2,10.3,7.03,6.0,10.7,9.0,22.2,10.4,9.0,1,4,3,2,5,4,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
U.S.,Herndon Va.,Information Technology Services,Kevin M. Phillips,https://www.mantech.com,Public,MANT,2222.6,113.9,2920.1,8900,2107.9,1490.6,5.1,5.4,7.6,2.83,37.4,17.4,-0.9,55.3,24.0,7.5,1,2,3,3,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,Denver Colo.,Building Materials Glass,Thomas W. Hill,https://www.summit-materials.com,Public,SUM,2222.1,59.1,1699.7,6000,4067.6,1427.4,2.7,1.5,4.1,0.52,73.3,0.0,0.0,92.7,0.0,0.0,1,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Dallas Texas,Health Care: Pharmacy and Other Services,Susan R. Salka,https://www.amnhealthcare.com,Public,AMN,2222.1,114.0,2708.7,3236,1931.6,736.7,5.1,5.9,15.5,2.4,-17.5,28.3,0.0,10.0,26.0,21.3,1,2,3,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,Chicago Ill.,Internet Services and Retailing,Aaron Cooper,https://www.groupon.com,Public,GRPN,2218.9,-22.4,555.7,6345,1586.7,393.9,-1.0,-1.4,-5.7,-0.04,0.0,0.0,0.0,-25.3,-22.0,0.0,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,New York N.Y.,Real estate,Barry M. Gosin,https://www.ngkf.com,Public,NMRK,2218.1,117.3,754.0,5600,3201.6,599.7,5.3,3.7,19.6,0.58,-9.4,0.0,0.0,74.8,0.0,0.0,1,2,1,2,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Richardson Texas,Apparel,Kosta N. Kartsotis,https://www.fossilgroup.com,Public,FOSL,2217.7,-52.4,166.4,10200,1604.7,503.1,-2.4,-3.3,-10.4,-1.04,0.0,0.0,0.0,-49.9,-41.1,-13.5,1,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Racine Wis.,Motor Vehicles & Parts,Thomas A. Burke,https://www.modine.com,Public,MOD,2212.7,84.8,165.1,12200,1538.0,533.9,3.8,5.5,15.9,1.65,283.7,-9.5,0.0,-28.8,-10.8,-4.2,1,2,1,3,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,New York N.Y.,Building Materials Glass,Ronald J. Kramer,https://www.griffon.com,Public,GFF,2209.3,37.3,593.4,7300,2074.9,477.8,1.7,1.8,7.8,0.87,-70.6,0.0,8.4,97.6,11.4,6.8,1,1,1,2,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Waukesha Wis.,Industrial Machinery,Aaron P. Jagdfeld,https://www.generac.com,Public,GNRC,2204.3,252.0,5829.4,5551,2665.7,1032.4,11.4,9.5,24.4,4.03,13.8,10.1,0.0,102.4,16.6,0.0,1,3,4,2,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
U.S.,Honolulu Hawaii,Shipping,Matthew J. Cox,https://www.matson.com,Public,MATX,2203.1,82.7,1317.9,1988,2845.4,805.7,3.8,2.9,10.3,1.91,-24.5,3.2,5.9,30.5,5.7,11.3,1,2,2,1,2,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
U.S.,Nashville Tenn.,Specialty Retailers: Apparel,Mimi Eckel Vaughn,https://www.genesco.com,Public,GCO,2197.1,61.4,196.1,13850,1680.5,619.3,2.8,3.7,9.9,3.92,0.0,-1.0,11.7,8.2,-9.0,5.7,1,2,1,4,1,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
U.S.,Westlake Ohio,Industrial Machinery,Sundaram Nagarajan,https://www.nordson.com,Public,NDSN,2194.2,337.1,7814.9,7579,3516.4,1581.0,15.4,9.6,21.3,5.79,-9.5,8.6,0.0,37.9,17.2,19.5,1,3,4,2,2,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
U.S.,Chicago Ill.,Transportation and Logistics,Douglas R. Waggoner,https://www.echo.com,Public,ECHO,2185.0,14.8,457.9,2539,826.7,383.3,0.7,1.8,3.9,0.55,-46.6,-5.0,6.6,1.8,-6.6,5.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Milwaukee Wis.,Industrial Machinery,Todd A. Adams,https://www.rexnordcorporation.com,Public,RXN,2175.2,34.3,2761.4,6700,3259.7,1228.6,1.6,1.1,2.8,0.28,-44.0,-1.4,0.0,42.1,2.9,0.0,1,1,3,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Sunnyvale Calif.,Computer Software,Ken Xie,https://www.fortinet.com,Public,FTNT,2156.2,326.5,17453.3,7082,3885.5,1321.9,15.1,8.4,24.7,1.87,-2.1,65.6,17.0,51.6,28.3,28.4,1,3,5,2,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
U.S.,Santa Ana Calif.,Wholesalers: Diversified,Ruben D. Mendoza,https://www.fbmsales.com,Public,FBM,2154.5,40.2,444.5,3500,1411.8,408.2,1.9,2.9,9.9,0.93,0.0,0.0,0.0,132.9,0.0,0.0,1,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Wood Dale Ill.,Aerospace & Defense,John M. Holmes,https://www.aarcorp.com,Public,AIR,2147.6,7.5,623.4,5650,1517.2,905.9,0.3,0.5,0.8,0.21,-48.8,-35.1,-19.6,21.8,11.2,8.0,1,1,1,2,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Portland Ore.,Metals,Tamara L. Lundgren,https://www.schnitzersteel.com,Public,SCHN,2132.8,56.3,353.9,3363,1160.7,697.0,2.6,4.9,8.1,2.0,-63.4,55.5,0.0,4.0,2.8,-5.2,1,2,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,Portland Ore.,Utilities: Gas and Electric,Maria M. Pope,https://www.portlandgeneral.com,Public,POR,2123.0,214.0,4288.9,2949,8394.0,2591.0,10.1,2.5,8.3,2.39,0.8,1.9,6.2,25.3,11.4,14.6,1,3,3,1,4,4,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
U.S.,Atlanta Ga.,Entertainment,Hilton H. Howell Jr.,https://www.gray.tv,Public,GTN,2122.0,179.0,1071.6,7465,6972.0,1464.0,8.4,2.6,12.2,1.27,-46.4,9.1,0.0,45.5,13.9,30.5,1,3,2,2,3,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
U.S.,New York N.Y.,Securities,Howard W. Lutnick,https://www.bgcpartners.com,Public,BGCP,2104.2,55.7,894.3,5200,3916.1,685.8,2.6,1.4,8.1,0.16,-30.4,51.6,-4.0,27.4,7.9,16.2,1,2,1,2,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Englewood Colo.,Network and Other Communications Equipment,Michael T. Dugan,https://www.echostar.com,Public,SATS,2098.3,-62.9,3126.8,2300,7154.3,3669.8,-3.0,-0.9,-1.7,-0.65,0.0,0.0,0.0,44.7,0.2,10.2,1,1,3,1,3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
U.S.,Atlanta Ga.,Homebuilders,Allan P. Merrill,https://www.beazer.com,Public,BZH,2087.8,-79.5,202.1,1205,1957.6,538.8,-3.8,-4.1,-14.8,-2.6,0.0,0.0,0.0,49.1,-6.1,-5.2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Lafayette La.,Health Care: Pharmacy and Other Services,Keith G. Myers,https://www.lhcgroup.com,Public,LHCG,2080.2,95.7,4419.9,22785,2140.3,1413.3,4.6,4.5,6.8,3.07,34.1,19.5,2.4,46.7,34.6,15.2,1,2,3,4,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
U.S.,Memphis Tenn.,Diversified Outsourcing Services,Naren K. Gursahaney,https://www.servicemaster.com,Public,SERV,2077.0,128.0,3657.0,12000,5322.0,2322.0,6.2,2.4,5.5,0.94,0.0,0.0,0.0,5.2,17.0,0.0,1,2,3,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
U.S.,Billerica Mass.,ScientificPhotographic and Control Equipment,Frank H. Laukien,https://www.bruker.com,Public,BRKR,2072.6,197.2,5529.7,7230,2771.5,906.8,9.5,7.1,21.7,1.26,10.5,30.7,9.9,71.8,21.6,15.8,1,3,4,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Houston Texas,Mining Crude-Oil Production,Thomas B. Nusz,https://www.oasispetroleum.com,Public,OAS,2071.7,-128.2,113.3,609,7499.3,3636.1,-6.2,-1.7,-3.5,-0.41,0.0,0.0,0.0,-41.0,-27.7,0.0,1,1,1,1,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
U.S.,Allentown Pa.,Oil and Gas Equipment Services,Charles M. Nifong Jr.,https://www.crossamericapartners.com,Public,CAPL,2071.4,18.1,298.4,548,905.3,78.4,0.9,2.0,23.1,0.51,363.6,0.0,0.0,44.3,-5.5,0.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Rolling Meadows Ill.,Engineering Construction,Richard S. Swartz,https://www.myrgroup.com,Public,MYRG,2071.2,37.7,436.2,7100,1007.9,364.5,1.8,3.7,10.3,2.26,20.9,6.0,10.5,15.7,3.5,6.1,1,1,1,2,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,Carlsbad Calif.,Network and Other Communications Equipment,Mark D. Dankberg,https://www.viasat.com,Public,VSAT,2068.3,-67.6,2231.7,5600,3915.3,1907.7,-3.3,-1.7,-3.5,-1.13,0.0,0.0,0.0,24.2,3.0,8.7,1,1,2,2,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
U.S.,Pittsburgh Pa.,Food & Drug Stores,Kenneth A. Martindale,https://www.gnc.com,Public,GNC,2068.2,-35.1,39.6,8400,1650.6,4.1,-1.7,-2.1,-849.8,-0.64,-179.0,0.0,0.0,13.9,-42.8,0.0,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Houston Texas,Mining Crude-Oil Production,Dan O. Dinges,https://www.cabotog.com,Public,COG,2066.3,681.1,6851.5,547,4487.2,2151.5,33.0,15.2,31.7,1.63,31.5,45.5,16.5,-20.7,-9.3,5.4,1,5,4,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
U.S.,Watertown Mass.,Education,Stephen H. Kramer,https://www.brighthorizons.com,Public,BFAM,2062.0,180.4,5936.4,33800,3330.4,971.3,8.7,5.4,18.6,3.05,14.7,23.3,0.0,34.8,26.2,0.0,1,3,4,5,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
U.S.,Hollywood Fla.,Aerospace & Defense,Laurans A. Mendelson,https://www.heico.com,Public,HEI,2055.6,327.9,9184.7,5900,2969.2,1666.5,16.0,11.0,19.7,2.39,25.8,21.0,21.3,47.5,30.1,29.5,1,3,4,2,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,Parsippany N.J.,Hotels Casinos Resorts,Geoffrey A. Ballotti,https://www.wyndhamhotels.com,Public,WH,2053.0,157.0,2933.8,14200,4533.0,1212.0,7.6,3.5,13.0,1.62,0.0,0.0,0.0,41.4,0.0,0.0,1,2,3,4,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Detroit Mich.,Commercial Banks,Craig R. Dahl,https://www.tcfbank.com,Public,TCF,2052.8,295.5,3451.2,7732,46651.6,5707.0,14.4,0.6,5.2,2.55,-25.7,6.5,9.2,32.2,11.8,10.5,1,3,3,2,5,5,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
U.S.,Duluth Ga.,Insurance: Life Health (stock),Glenn J. Williams,https://www.primerica.com,Public,PRI,2052.5,366.4,3637.2,2502,13688.5,1652.5,17.9,2.7,22.2,8.62,17.6,21.2,0.0,35.1,20.5,0.0,1,4,3,1,4,3,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
U.S.,Midland Texas,Oil and Gas Equipment Services,Phillip A. Gobe,https://www.propetroservices.com,Public,PUMP,2052.3,163.0,251.5,1579,1436.1,969.3,7.9,11.4,16.8,1.57,-21.5,0.0,0.0,-8.7,0.0,0.0,1,2,1,1,1,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Houston Texas,Oil and Gas Equipment Services,Roderick A. Larson,https://www.oceaneering.com,Public,OII,2048.1,-348.4,291.8,9100,2740.7,1069.3,-17.0,-12.7,-32.6,-3.52,0.0,0.0,0.0,23.2,-22.9,-5.3,1,1,1,3,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Atlanta Ga.,Specialty Retailers: Other,Thomas V. Taylor,https://www.flooranddecor.com,Public,FND,2045.5,150.6,3282.4,6336,2324.3,764.3,7.4,6.5,19.7,1.44,29.7,0.0,0.0,96.2,0.0,0.0,1,2,3,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Dallas Texas,Automotive Retailing Services,A. Jayson Adair,https://www.copart.com,Public,CPRT,2042.0,591.7,16013.5,7327,2547.6,1778.4,29.0,23.2,33.3,2.46,42.2,29.3,19.6,90.3,37.9,25.8,1,4,5,2,1,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,Fort Myers Fla.,Specialty Retailers: Apparel,Molly Langenstein,https://www.chicosfas.com,Public,CHS,2037.9,-12.8,155.2,10944,1542.7,530.1,-0.6,-0.8,-2.4,-0.11,-139.3,0.0,0.0,-26.0,-21.9,-9.7,1,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Basking Ridge N.J.,Specialty Retailers: Other,Michael P. Huseby,https://www.bned.com,Public,BNED,2034.6,-24.4,65.7,12400,946.2,450.6,-1.2,-2.6,-5.4,-0.52,0.0,0.0,0.0,6.5,0.0,0.0,1,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Westminster Colo.,Aerospace & Defense,Daniel L. Jablonsky,https://www.maxar.com,Public,MAXR,2033.0,109.0,642.3,5800,5157.0,761.0,5.4,2.1,14.3,1.81,0.0,0.0,0.0,31.8,-26.6,-7.4,1,2,1,2,3,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,New York N.Y.,Securities,Ralph L. Schlosstein/John S. Weinberg,https://www.evercore.com,Public,EVR,2028.8,297.4,1871.9,1900,2598.6,869.7,14.7,11.4,34.2,6.89,-17.3,27.1,0.0,7.3,9.8,11.9,1,3,2,1,1,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
U.S.,Goleta Calif.,Apparel,David Powers,https://www.deckers.com,Public,DECK,2020.4,264.3,3750.3,3500,1427.2,1045.1,13.1,18.5,25.3,8.84,146.9,0.0,24.5,32.0,13.2,17.4,1,3,3,1,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
U.S.,Columbus Ohio,Specialty Retailers: Apparel,Timothy G. Baxter,https://www.express.com,Public,EXPR,2019.2,-164.4,95.2,9160,1790.7,406.3,-8.1,-9.2,-40.5,-2.49,-2015.4,0.0,0.0,-4.7,-19.8,0.0,1,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Los Angeles Calif.,Equipment Leasing,John L. Plueger,https://www.airleasecorp.com,Public,AL,2016.9,587.1,2515.9,117,21709.2,5623.5,29.1,2.7,10.4,5.09,10.7,16.4,0.0,59.4,7.6,0.0,1,4,3,1,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
U.S.,Atlanta Ga.,Diversified Outsourcing Services,Gary W. Rollins,https://www.rollins.com,Public,ROL,2015.5,203.3,11845.9,14952,1744.4,815.8,10.1,11.7,24.9,0.62,-12.7,8.0,9.5,-6.9,19.3,21.1,1,3,5,4,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Boca Raton Fla.,Real estate,Jeffrey A. Stoops,https://www.sbasite.com,Public,SBAC,2014.6,147.0,30217.6,1475,9759.9,-3667.0,7.3,1.5,0.0,1.28,212.2,0.0,0.0,49.3,16.9,21.6,1,2,5,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
U.S.,Shoreview Minn.,Publishing Printing,Barry C. McCarthy,https://www.deluxe.com,Public,DLX,2008.7,-199.9,1093.9,6352,1943.3,570.9,-10.0,-10.3,-35.0,-4.65,-247.2,0.0,0.0,33.4,-2.4,16.1,1,1,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Coppell Texas,Diversified Financials,Jay Bray,https://mrcoopergroup.com,Public,COOP,2007.0,274.0,674.1,9100,18305.0,2232.0,13.7,1.5,12.3,2.95,0.0,0.0,0.0,7.2,-12.6,0.0,1,3,1,3,5,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
U.S.,Bonita Springs Fla.,Equipment Leasing,Lawrence H. Silber,https://www.hercrentals.com,Public,HRI,1999.0,47.5,590.5,5100,3817.0,644.3,2.4,1.2,7.4,1.63,-31.8,0.0,0.0,88.3,0.0,0.0,1,1,1,2,2,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Irvine Calif.,Real estate,Thomas M. Herzog,https://www.hcpi.com,Public,PEAK,1997.4,45.5,12059.3,204,14032.9,6085.1,2.3,0.3,0.7,0.09,-96.0,-46.2,-13.9,29.1,2.5,7.8,1,1,5,1,4,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
U.S.,Charlotte N.C.,Industrial Machinery,Marcus G. Michael,https://www.spxflow.com,Public,FLOW,1996.3,-95.1,1211.8,5000,2437.4,862.4,-4.8,-3.9,-11.0,-2.23,-316.5,0.0,0.0,60.7,0.0,0.0,1,1,2,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Denver Colo.,Oil and Gas Equipment Services,Christopher A. Wright,https://www.libertyfrac.com,Public,LBRT,1990.3,39.0,302.8,2571,1283.4,554.8,2.0,3.0,7.0,0.53,-70.7,0.0,0.0,-12.8,0.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
